"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year"
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66130,"Individual","Juan Manuel Blanes","Blanes Juan Manuel","Juan","Manuel","Blanes","","","Uruguayan",1830,1901,"Uruguayan, 18301901","Male",33581465,"Q722644",500041277,"moma.org/artists/66130",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66131,"Individual","Pedro Blanes Viale","Blanes Viale Pedro","Pedro","","Blanes Viale","","",NA,NA,NA,"","",87862856,"",NA,"moma.org/artists/66131",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",593,"Individual","Camilo (Jésus Sanchez Urteaga) Blas","Blas Camilo (Jésus Sanchez Urteaga)","Camilo (Jésus Sanchez Urteaga)","","Blas","","","Peruvian",1903,1985,"Peruvian, 19031985","Male",NA,"",NA,"moma.org/artists/593",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",679,"Individual","Norah Borges De Torre","Borges De Torre Norah","Norah","","Borges De Torre","","","Argentine",1901,1998,"Argentine, 19011998","Female",72662971,"Q3343469",500185694,"moma.org/artists/679",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",727,"Individual","Angel Bracho","Bracho Angel","Angel","","Bracho","","","Mexican",NA,NA,"Mexican","Male",53949806,"",NA,"moma.org/artists/727",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",867,"Individual","Pablo Burchard","Burchard Pablo","Pablo","","Burchard","","","Chilean",NA,NA,"Chilean","Male",73129413,"",NA,"moma.org/artists/867",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",899,"Individual","Horacio A. Butler","Butler Horacio A","Horacio","A.","Butler","","","Argentine",1897,1983,"Argentine, 18971983","Male",NA,"",NA,"moma.org/artists/899",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66124,"Individual","Enrique Camino Brent","Camino Brent Enrique","Enrique","","Camino Brent","","",NA,NA,NA,"","",38525349,"",NA,"moma.org/artists/66124",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",954,"Individual","Federico Cantú","Cantú Federico","Federico","","Cantú","","","Mexican",NA,NA,"Mexican","Male",5871545,"Q932167",500118518,"moma.org/artists/954",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",969,"Individual","José Bernardo Cardoso Jr.","Cardoso Jr. José Bernardo","José","Bernardo","Cardoso","Jr.","","Brazilian",1861,1947,"Brazilian, 18611947","Male",96704123,"",NA,"moma.org/artists/969",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61966,"Individual","Manuel Antonio Caro","Caro Manuel Antonio","Manuel","Antonio","Caro","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/61966",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",988,"Individual","Mario Carreño","Carreño Mario","Mario","","Carreño","","","Chilean",1913,1999,"Chilean, born Cuba. 19131999","Male",87034351,"Q3293392",500005232,"moma.org/artists/988",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",989,"Individual","Clara Carrié","Carrié Clara","Clara","","Carrié","","","Argentine",NA,NA,"Argentine","Female",NA,"",NA,"moma.org/artists/989",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1002,"Individual","Teresa Carvallo","Carvallo Teresa","Teresa","","Carvallo","","","Peruvian",1903,NA,"Peruvian, born 1903","Female",96552368,"",NA,"moma.org/artists/1002",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1021,"Individual","Rodolfo V Castagna","Castagna Rodolfo V","Rodolfo","V.","Castagna","","","Argentine",NA,NA,"Argentine","Male",53511389,"",NA,"moma.org/artists/1021",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1024,"Individual","Pedro Castelar Báez","Castelar Báez Pedro","Pedro","","Castelar Báez","","","Mexican",NA,NA,"Mexican","Male",NA,"",NA,"moma.org/artists/1024",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1026,"Individual","Julio Castellanos","Castellanos Julio","Julio","","Castellanos","","","Mexican",1905,1947,"Mexican, 19051947","Male",11627366,"Q1712344",500059286,"moma.org/artists/1026",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1030,"Individual","Fernando Castillo","Castillo Fernando","Fernando","","Castillo","","","Mexican",1882,1940,"Mexican, 18821940","Male",NA,"",NA,"moma.org/artists/1030",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1084,"Individual","José Chávez Morado","Chávez Morado José","José","","Chávez Morado","","","Mexican",1909,2002,"Mexican, 19092002","Male",96240447,"Q1709105",500078548,"moma.org/artists/1084",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1169,"Individual","Julia Codesido","Codesido Julia","Julia","","Codesido","","","Peruvian",1892,1971,"Peruvian, 18921971","Female",NA,"",NA,"moma.org/artists/1169",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1262,"Individual","Olga Costa","Costa Olga","Olga","","Costa","","","Mexican",NA,NA,"Mexican","Female",67362553,"Q77889",500118509,"moma.org/artists/1262",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1279,"Individual","Miguel Covarrubias","Covarrubias Miguel","Miguel","","Covarrubias","","","Mexican",1904,1957,"Mexican, 19041957","Male",9977968,"Q1709505",500122721,"moma.org/artists/1279",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61958,"Individual","Victor Cuevas Pabón","Cuevas Pabón Victor","Victor","","Cuevas Pabón","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/61958",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1459,"Individual","Percy Deane","Deane Percy","Percy","","Deane","","","Brazilian",1918,NA,"Brazilian, born 1918","",NA,"",NA,"moma.org/artists/1459",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1488,"Individual","Nélida Demichelis","Demichelis Nélida","Nélida","","Demichelis","","","Argentine",NA,NA,"Argentine","Female",NA,"",NA,"moma.org/artists/1488",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",27247,"Individual","Francisco Díaz de León","Díaz de León Francisco","Francisco","","Díaz de León","","",NA,NA,NA,"","",305230135,"",NA,"moma.org/artists/27247",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1595,"Individual","Heitor dos Prazeres","dos Prazeres Heitor","Heitor","","dos Prazeres","","","Brazilian",1902,1966,"Brazilian, 19021966","Male",NA,"",NA,"moma.org/artists/1595",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1596,"Individual","Francisco Dosamantes","Dosamantes Francisco","Francisco","","Dosamantes","","","Mexican",NA,NA,"Mexican","Male",96181835,"Q1311345",500071567,"moma.org/artists/1596",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1738,"Individual","Carlos Enríquez","Enríquez Carlos","Carlos","","Enríquez","","","Cuban",1901,1957,"Cuban, 19011957","Male",30916555,"Q5042041",500118208,"moma.org/artists/1738",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1759,"Individual","Jesús Escobedo","Escobedo Jesús","Jesús","","Escobedo","","","Mexican",1918,NA,"Mexican, born 1918","Male",147335407,"",NA,"moma.org/artists/1759",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1856,"Individual","Gabriel Fernández Ledesma","Fernández Ledesma Gabriel","Gabriel","","Fernández Ledesma","","","Mexican",1900,1982,"Mexican, 19001982","Male",35873639,"Q1489201",500118506,"moma.org/artists/1856",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66125,"Individual","Pancho Fierro","Fierro Pancho","Pancho","","Fierro","","","Peruvian",1810,1879,"Peruvian, 18101879","Male",44576152,"Q4802464",500117300,"moma.org/artists/66125",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1871,"Individual","Pedro Figari","Figari Pedro","Pedro","","Figari","","","Uruguayan",1861,1938,"Uruguayan, 18611938","Male",76364383,"Q1388990",500117196,"moma.org/artists/1871",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61952,"Individual","Jose Fioravanti","Fioravanti Jose","Jose","","Fioravanti","","",NA,NA,NA,"","",251077089,"",NA,"moma.org/artists/61952",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",1943,"Individual","Raquel Forner","Forner Raquel","Raquel","","Forner","","","Argentine",1902,1988,"Argentine, 19021988","Female",79479681,"Q7294439",500116569,"moma.org/artists/1943",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",65167,"Individual","Víctor Manuel García","García Víctor Manuel","Víctor","Manuel","García","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/65167",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61971,"Individual","Antonio Gattorno","Gattorno Antonio","Antonio","","Gattorno","","",NA,NA,NA,"","",61511750,"Q4776650",500329906,"moma.org/artists/61971",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61967,"Individual","Jose Gil de Castro","Gil de Castro Jose","Jose","","Gil de Castro","","","Peruvian",1785,1841,"Peruvian, 17851841","Male",26330211,"Q3848316",500128489,"moma.org/artists/61967",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",65172,"Individual","Francisco Goitia","Goitia Francisco","Francisco","","Goitia","","","Mexican",1882,1960,"Mexican, 18821960","Male",50841931,"Q1441976",500074429,"moma.org/artists/65172",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2225,"Individual","Ramón Gómez Cornet","Gómez Cornet Ramón","Ramón","","Gómez Cornet","","","Argentine",1898,1964,"Argentine, 18981964","Male",46587284,"",NA,"moma.org/artists/2225",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66126,"Individual","Ricardo Grau","Grau Ricardo","Ricardo","","Grau","","",NA,NA,NA,"","",40992617,"",NA,"moma.org/artists/66126",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2386,"Individual","Oswaldo Guayasamín","Guayasamín Oswaldo","Oswaldo","","Guayasamín","","","Ecuadorian",1919,1999,"Ecuadorian, 19191999","Male",95919478,"Q555200",500037784,"moma.org/artists/2386",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2394,"Individual","Jesús Guerrero Galvan","Guerrero Galvan Jesús","Jesús","","Guerrero Galvan","","","Mexican",1910,1973,"Mexican, 19101973","Male",68161394,"Q6188485",500071497,"moma.org/artists/2394",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2396,"Individual","Xavier Guerrero","Guerrero Xavier","Xavier","","Guerrero","","","Mexican",1896,1974,"Mexican, 18961974","Male",78187927,"Q8043247",500118498,"moma.org/artists/2396",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2400,"Individual","Alfredo Guido","Guido Alfredo","Alfredo","","Guido","","","Argentine",1892,1967,"Argentine, 18921967","Male",261896058,"",NA,"moma.org/artists/2400",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2401,"Individual","Alberto da Veiga Guignard","Guignard Alberto da Veiga","Alberto da Veiga","","Guignard","","","Brazilian",1895,1962,"Brazilian, 18951962","Male",NA,"",NA,"moma.org/artists/2401",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61959,"Individual","Cecilio Guzmán de Rojas","Guzmán de Rojas Cecilio","Cecilio","","Guzmán de Rojas","","","Bolivian",1899,1950,"Bolivian, 18991950","Male",26051773,"Q1052444",500117344,"moma.org/artists/61959",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2606,"Individual","Luis Alberto Heredia","Heredia Luis Alberto","Luis","Alberto","Heredia","","","Ecuadorian",1909,NA,"Ecuadorian, born 1909","Male",NA,"",NA,"moma.org/artists/2606",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66127,"Individual","Daniel Hernández","Hernández Daniel","Daniel","","Hernández","","",NA,NA,NA,"","",NA,"",NA,"moma.org/artists/66127",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2618,"Individual","Luis Herrera Guevara","Herrera Guevara Luis","Luis","","Herrera Guevara","","","Chilean",1891,1945,"Chilean, 18911945","Male",NA,"",NA,"moma.org/artists/2618",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",NA,"Individual","María Izquierdo","Izquierdo 	María","María","","Izquierdo","","",NA,NA,NA,"","",3901801,"",NA,"",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",2963,"Individual","Frida Kahlo","Kahlo Frida","Frida","","Kahlo","","","Mexican",1907,1954,"Mexican, 19071954","Female",110981647,"Q5588",500030701,"moma.org/artists/2963",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",34348,"Individual","Eduardo Kingman","Kingman Eduardo","Eduardo","","Kingman","","","Ecuadorian",1913,1997,"Ecuadorian, 19131997","Male",4492181,"Q734630",500117480,"moma.org/artists/34348",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3243,"Individual","Erwin Kraus","Kraus Erwin","Erwin","","Kraus","","","Colombian",1911,NA,"Colombian, born 1911","Male",272973417,"",NA,"moma.org/artists/3243",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3349,"Individual","Wifredo Lam","Lam Wifredo","Wifredo","","Lam","","","Cuban",1902,1982,"Cuban, 19021982","Male",22152571,"Q465342",500006317,"moma.org/artists/3349",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3395,"Individual","Mauricio Lasansky","Lasansky Mauricio","Mauricio","","Lasansky","","","American",1914,2012,"American, 19142012","Male",92027514,"Q6793620",500011243,"moma.org/artists/3395",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3423,"Individual","Gustavo Lazarini Terradas","Lazarini Terradas Gustavo","Gustavo","","Lazarini Terradas","","","Uruguayan",1918,1987,"Uruguayan, 19181987","Male",NA,"",NA,"moma.org/artists/3423",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66118,"Individual","Agustín Lazo","Lazo Agustín","Agustín","","Lazo","","","Mexican",1896,1971,"Mexican, 18961971","Male",96559652,"Q399305",500118486,"moma.org/artists/66118",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3439,"Individual","Fernando Leal","Leal Fernando","Fernando","","Leal","","","Mexican",NA,NA,"Mexican","Male",NA,"",NA,"moma.org/artists/3439",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",61968,"Individual","Pedro Lira","Lira Pedro","Pedro","","Lira","","",NA,NA,NA,"","",78906087,"",NA,"moma.org/artists/61968",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3596,"Individual","Fernando López Anaya","López Anaya Fernando","Fernando","","López Anaya","","","Argentine",NA,NA,"Argentine","Male",61194754,"",500117969,"moma.org/artists/3596",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",66119,"Individual","Mardonio Magaña","Magaña Mardonio","Mardonio","","Magaña","","",NA,NA,NA,"","",60197485,"",NA,"moma.org/artists/66119",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3768,"Individual","Mariano (Mariano Rodríguez)","Mariano (Mariano Rodríguez)","","","Mariano (Mariano Rodríguez)","","","Cuban",1912,1990,"Cuban, 19121990","Male",26624412,"",NA,"moma.org/artists/3768",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3799,"Individual","Luis Martínez Pedro","Martínez Pedro Luis","Luis","","Martínez Pedro","","","Cuban",1910,1990,"Cuban, 19101990","Male",96557339,"",NA,"moma.org/artists/3799",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3801,"Individual","Martínez Pintao (Manuel Martínez Pintao)","Martínez Pintao (Manuel Martínez Pintao)","","","Martínez Pintao (Manuel Martínez Pintao)","","","Mexican",1875,NA,"Mexican, born 1875","Male",NA,"",NA,"moma.org/artists/3801",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3767,"Individual","Maria Martins","Martins Maria","Maria","","Martins","","","Brazilian",1894,1973,"Brazilian, 18941973","Female",100386375,"Q9661780",500056590,"moma.org/artists/3767",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3842,"Individual","Roberto Matta","Matta Roberto","Roberto Sebastián Antonio","","Matta Echaurren","","","Chilean",1911,2002,"Chilean, 19112002","Male",17231698,"Q450236",500057123,"moma.org/artists/3842",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3917,"Individual","Waldimiro Melgarejo Muñoz","Melgarejo Muñoz Waldimiro","Waldimiro","","Melgarejo Muñoz","","","Argentine",1908,1979,"Argentine, 19081979","Male",NA,"",NA,"moma.org/artists/3917",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3923,"Individual","Leopoldo Méndez","Méndez Leopoldo","Leopoldo","","Méndez","","","Mexican",1902,1969,"Mexican, 19021969","Male",29859179,"Q711906",500111715,"moma.org/artists/3923",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3935,"Individual","Carlos Mérida","Mérida Carlos","Carlos","","Mérida","","","Guatemalan",1891,1984,"Guatemalan, 18911984","Male",95708851,"Q1043100",500004593,"moma.org/artists/3935",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",3960,"Individual","Guillermo Meza","Meza Guillermo","Guillermo","","Meza","","","Mexican",1917,1997,"Mexican, 19171997","Male",50844105,"Q1554035",500062895,"moma.org/artists/3960",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",4049,"Individual","Benjamín Molina","Molina Benjamín","Benjamín","","Molina","","","Mexican",1914,NA,"Mexican, born 1914","Male",NA,"",NA,"moma.org/artists/4049",1943
2857,"224","The Latin-American Collection of the Museum of Modern Art","[MoMA Exh. #224, March 31-June 6, 1943]",1943-03-31,1943-06-06,273,"moma.org/calendar/exhibitions/2897","Artist","Artist",26353,"Individual","Julio Montenegro","Montenegro Julio","Julio","","Montenegro","","","Colombian",1897,1932,"Colombian, 18971932","Male",NA,"",NA,"moma.org/artists/26353",1943
